,A,B,C,D
2001-10-27,-11.376445771363626,-16.08855524632102,9.032369637683201,5.139834711399607
2001-10-28,-10.996451224494582,-15.674787213055136,8.272759297709674,5.9820114385698275
2001-10-29,-9.741814499855362,-15.865916180857228,8.459745118990346,6.575165104045823
2001-10-30,-9.59106800360284,-14.121299434421973,9.515906803303658,7.306746436232591
2001-10-31,-8.763419534775972,-14.64785101700752,9.32894735040243,6.604567506041158
2001-11-01,-9.168651895331317,-14.421541942454134,8.620391038989306,6.767334269691405
2001-11-02,-10.007905849704073,-14.516349997804046,9.14807038417714,6.878453552138325
2001-11-03,-8.811970602758356,-13.690051651649709,9.596753683303886,5.032845582678741
2001-11-04,-9.47898238905873,-13.358874076523078,8.354363489673364,5.063550241747643
2001-11-05,-9.509292049586396,-13.98165156778729,8.620864064742761,5.0503807638328375
2001-11-06,-9.344765328818529,-14.140748500998042,9.176820665594999,3.2332945565335676
2001-11-07,-9.327124029568271,-12.691553730804504,9.055665495897136,3.842229128897059
2001-11-08,-8.889481969207749,-12.342170226709035,10.780332503592229,5.575673549186791
2001-11-09,-8.078582732649965,-11.234753185363033,11.07408984953389,5.819446129809016
2001-11-10,-6.916389669535228,-12.761742228563257,9.921165269646583,6.810293036965415
2001-11-11,-8.448187421652655,-11.628478340111554,9.436327293233226,6.283009521363327
2001-11-12,-10.074760861725672,-12.999066822244435,9.332480748942283,7.0151572449220545
2001-11-13,-11.419705113168899,-14.43757507504628,9.150893495969523,6.127430146064407
2001-11-14,-12.625877494135997,-14.844432306833511,9.65879094896011,5.849697284697963
2001-11-15,-12.326958296015214,-15.941030793678973,7.436958067551962,3.681523326025607
2001-11-16,-12.82011245165379,-14.776548476138812,7.5263607547309705,2.0683450516469923
2001-11-17,-9.92394370191372,-14.285459283213745,7.771227642025017,1.845639854050989
2001-11-18,-10.719867728279024,-13.785007463023515,6.5060286462159365,-0.07981440894268199
2001-11-19,-12.211544855250434,-14.228782320899233,5.786069737254666,-2.0424567700226004
2001-11-20,-12.87001468975359,-14.788173918146864,5.653809815763478,-1.6736746909853946
2001-11-21,-12.947769117491976,-14.614091496815298,5.266781457793887,-1.8689634416742558
2001-11-22,-12.751628789937307,-15.500993323881046,5.841951231580994,-2.9599510781386975
2001-11-23,-11.604606662767033,-13.767657231442683,3.9318399585297987,-3.4012998082000196
2001-11-24,-10.694094108256465,-13.589366310964968,3.7593986798883363,-3.9753749688791817
2001-11-25,-11.208159241079182,-11.81223116815681,3.8783625537423627,-3.491500553271441
2001-11-26,-9.601799818074433,-11.47409014875722,2.1091157535452894,-2.375469393846356
2001-11-27,-10.61468824316688,-10.95730781394913,2.8790108541671096,-1.6630105143609564
2001-11-28,-10.814081326178806,-9.614471261468431,2.241004332340559,-2.484446308942859
2001-11-29,-11.259027861317781,-10.092392461291201,1.5224243880692616,-3.820215010648072
2001-11-30,-12.683316922087041,-10.183262418205786,2.8386279294484758,-4.410948448595638
2001-12-01,-10.886005389058269,-12.110382640788602,3.3467024493752806,-3.466690900015193
2001-12-02,-9.457043329468352,-12.516832730533073,4.861511527504611,-3.9202236864225624
2001-12-03,-9.238337482214988,-12.352697131856965,3.5697247575044164,-3.8939300736263798
2001-12-04,-6.574245571996266,-14.341454224908835,2.81648667543224,-4.351609485668871
2001-12-05,-8.175958251970787,-15.323544422204506,2.723093215095298,-5.525919490333673
2001-12-06,-7.384847315088796,-14.107919959567539,2.300214677611602,-6.889948816027552
2001-12-07,-8.013352293277812,-13.557785510134895,1.3775245720828528,-6.833956356270989
2001-12-08,-8.12469300106789,-14.73946687784749,1.574586653609105,-5.341625781136344
2001-12-09,-6.104492463351635,-15.468063454594766,1.1674553731813386,-6.445178298740163
2001-12-10,-6.904463918270278,-13.937280802705041,-0.7709458046192539,-6.70146287196157
2001-12-11,-8.36855074086841,-14.426680231215409,-0.3412970847899394,-5.05935812092077
2001-12-12,-7.357146072844449,-12.549560183871511,-0.23968635654252118,-5.9414079345199005
2001-12-13,-6.504999087635565,-12.42800159934703,-1.7806482756255908,-6.747744663307737
2001-12-14,-6.8437975359010785,-12.494671659579838,-1.5238736425980763,-7.201865918198896
2001-12-15,-7.886283315750548,-12.603271887880188,-3.0548987580110056,-6.114941287377689
2001-12-16,-10.041103385307085,-12.546715041837242,-4.02847130556987,-5.985792517398534
2001-12-17,-11.698911656469123,-11.96976268986348,-5.1749993310044164,-5.588468213709368
2001-12-18,-10.965497152801941,-13.877976739616837,-4.554549104757514,-5.842367397588719
2001-12-19,-11.632971177639385,-13.74037473862945,-4.251733629074506,-6.485984312131909
2001-12-20,-10.76710733005607,-13.987885917748612,-3.4993797157178546,-7.84861952546625
2001-12-21,-12.024659898659309,-13.364248127934452,-5.030320037639153,-7.5671037288140806
2001-12-22,-12.426667265409165,-14.867815637774038,-5.650242787076881,-7.032002433661174
2001-12-23,-13.126470947019468,-14.152289359254226,-4.5898758604681795,-7.278946306531278
2001-12-24,-13.846063649888904,-14.280245610108661,-4.445635924226015,-5.692810825208841
2001-12-25,-14.21193573707304,-12.325101378646632,-4.281328157279029,-4.534989168670422
2001-12-26,-15.953229563150629,-10.956842845463896,-4.384693866917876,-4.4994872744391445
2001-12-27,-15.668645443232478,-12.452332677693,-2.9940009549551894,-4.382986736072683
2001-12-28,-15.661685384755055,-10.947017688080608,-3.6940814306498924,-3.9324956416417645
2001-12-29,-14.606120742416307,-10.467795434510915,-3.2321890540213927,-3.198489411023346
2001-12-30,-14.646783842092688,-10.89846625253042,-3.8602149609733822,-5.295188292347683
2001-12-31,-13.329897843474047,-9.190933401543505,-7.353619137521685,-3.8009257089794337
2002-01-01,-13.118213654722073,-9.285610752788317,-6.75269009142315,-3.188750008281674
2002-01-02,-13.56863006917654,-9.32088580451754,-5.750699100257947,-2.7156824816856835
2002-01-03,-13.369344225541308,-9.072188051878427,-7.0583906391653315,-1.0776322995358663
2002-01-04,-12.198343876616867,-9.59687132794019,-6.368574370927738,-0.6258566375327534
2002-01-05,-11.752978976853667,-9.130275541615678,-8.374047883580083,-1.3403015328920795
2002-01-06,-11.099407271472446,-9.595921470635082,-7.76529401096945,-0.9525331696344056
2002-01-07,-13.198551557020025,-10.344863912506142,-8.20910221233236,-0.9105312966640664
2002-01-08,-11.739571382871576,-10.64376835073655,-7.918835344813156,-1.4341740487664385
2002-01-09,-9.367409121301396,-11.765263050320094,-7.928480904967145,-2.3061281993616083
2002-01-10,-9.610289528371407,-12.258011938014745,-7.665078161059564,-1.5328696017871883
2002-01-11,-9.292674956024316,-9.888128079418308,-6.7581607619995,-1.1796282175162163
2002-01-12,-9.450910596580915,-9.122310510691044,-7.327246686157893,-2.6033345754592805
2002-01-13,-9.069382110127057,-9.143576842855868,-8.104616326895048,-0.761762139280455
2002-01-14,-9.64127029080048,-9.527961086325027,-6.314160023617948,-1.9907523609982418
2002-01-15,-9.276316259601884,-10.185675116460834,-6.628244089954575,-2.026832074905669
2002-01-16,-10.433047556419423,-10.156885393687746,-7.051260668043789,-3.7426845214558924
2002-01-17,-10.470983176057592,-11.099727993752342,-6.064491412069368,-2.9739310123169043
2002-01-18,-9.486981664947947,-11.282753494909366,-6.04909079836054,-3.3519187875266234
2002-01-19,-8.724502324437786,-10.415698882454604,-6.7469533558447505,-2.298425189852484
2002-01-20,-10.477526520323707,-11.591027348302429,-4.532372418184277,-2.5166734193050915
2002-01-21,-10.498269046817269,-13.435732656574325,-4.267248488169212,-1.428498426802305
2002-01-22,-11.136551025325202,-14.480070908187212,-3.8673407296460205,0.37695082209105135
2002-01-23,-11.405722022426652,-15.15507994656868,-2.6437002747441936,0.1756355453336727
2002-01-24,-10.68216903869648,-16.423992608931986,-3.1202371314689366,2.0934245204848105
2002-01-25,-11.492874242208533,-17.458602587546718,-1.684817446789233,0.8329858622951061
2002-01-26,-11.894576638870133,-17.008482272808266,-1.8731506868214767,2.4061586187478152
2002-01-27,-12.017282608739347,-16.548878067282562,-1.3542872780038868,2.0552331357228444
2002-01-28,-9.684938620230499,-18.43192291548982,-0.7570099269470287,0.7016458760618081
2002-01-29,-9.517830931408692,-18.09264968166494,-0.6776563272708194,-0.2523569995968905
2002-01-30,-9.807323524381028,-16.30667268110973,0.641651032053393,0.36196315953572367
2002-01-31,-9.290193667842697,-17.306175518426492,0.38012689740289857,0.5406212713378336
2002-02-01,-8.507820417075909,-18.918689200426538,-1.0467637631246116,0.5520340817268425
2002-02-02,-7.881236898397329,-17.647850003801867,-4.7305663428701745,1.2975878409911439
2002-02-03,-6.921649400303538,-16.160665717540528,-4.9434994191867,0.6754662919912494
2002-02-04,-5.2351075573896075,-15.517552521056931,-4.264193150071746,2.28990272866633
2002-02-05,-5.905135262463611,-14.95346259408559,-5.743716013335908,2.4553783372596136
2002-02-06,-5.110725425649356,-13.424589093083895,-4.281613498394992,1.2333796869469704
2002-02-07,-4.36524633082529,-13.517518099600087,-2.901522587380718,2.6299255512142836
2002-02-08,-2.5615929347307222,-13.299283301346128,-2.485127146321741,2.18006578271753
2002-02-09,-2.1627224398886664,-14.403460010591226,0.061929989678140895,1.1961437830168067
2002-02-10,-2.6011738154633415,-14.214375683149319,-1.0891597863792324,0.8539238243555572
2002-02-11,-3.695299852795935,-12.95305439990916,-1.4497201847067236,0.29907884898597437
2002-02-12,-4.252903061016275,-13.74074788386558,-1.4600475028237931,-0.3730640410775593
2002-02-13,-4.456950997488424,-14.111459225680758,-0.9469663452270779,-0.908152843337697
2002-02-14,-5.868681230953998,-15.007306823553426,-0.7157688388483695,-1.375805670118897
2002-02-15,-4.984530567023405,-15.039619141480214,-3.8873336190349543,-0.204174718809236
2002-02-16,-6.4413792966406005,-14.274452208490265,-3.16533591315911,-0.7150283309083681
2002-02-17,-5.184192233751556,-12.547903722697988,-3.0239761644103247,1.0150334060617419
2002-02-18,-5.175447770957195,-14.614802232856983,-5.40098094155681,2.421624599255492
2002-02-19,-5.622480764477188,-14.128283267741313,-3.9381927152891487,3.6730820676109333
2002-02-20,-5.7698529765646125,-14.994963715608046,-3.9400201527872283,2.222976972391079
2002-02-21,-5.683310519283189,-14.744748076382542,-4.375043555586504,2.87800138895957
2002-02-22,-4.275635467294154,-14.633886700370404,-4.374262643727465,3.936743903098006
2002-02-23,-4.4869893502478195,-15.070780967219127,-3.283237455263633,3.756728232006873
2002-02-24,-5.899186907060667,-14.511098020562128,-2.7036496472146947,3.9219149264673345
2002-02-25,-6.043392174500853,-14.655024518304394,-2.090091382999349,3.5064626242604087
2002-02-26,-5.485811013761838,-16.100036834525767,-2.6490142170696847,4.391862597755731
2002-02-27,-4.3888198089747235,-16.350329481009286,-3.5601844557343627,5.467726662846529
2002-02-28,-4.474369230774704,-17.055187500459848,-3.551597849017077,5.391441449453796
2002-03-01,-5.389150056173638,-16.881568260353493,-4.091504804245179,5.944912717497798
2002-03-02,-5.595056896384234,-17.099625759673717,-4.840206069153878,5.5500431766937615
2002-03-03,-5.935589982024166,-17.855916077677886,-5.577249750989122,5.165305148974163
2002-03-04,-5.2221176084929635,-19.923833930723298,-6.43857424861355,4.996225214331876
2002-03-05,-4.224843820913264,-18.931424751729306,-5.227073534210078,2.3080358285520446
2002-03-06,-4.008297533320514,-18.823637028028223,-5.494347856818179,2.0585732330411157
2002-03-07,-2.8032703669812378,-19.297546746721014,-5.096831528634689,3.305569743870578
2002-03-08,-5.313979768892658,-19.30390253739205,-4.879983003038505,2.681858238847521
2002-03-09,-2.8926429240306897,-21.529537429190537,-5.472025984256329,3.145980930449423
2002-03-10,-1.1642434777256956,-21.71341913241368,-6.485417733402378,4.266440818392065
2002-03-11,-0.8019169110353628,-22.351497467725743,-7.854347354362728,4.003408704978027
2002-03-12,-1.3334632210374835,-21.83948181844318,-6.549883661265181,4.465013542849538
2002-03-13,-1.3269056138146555,-23.54566033129041,-6.682688749771419,4.211496640676482
2002-03-14,1.0203218358785122,-21.793790457849777,-6.724574213926618,3.3558072315746053
2002-03-15,1.7075650351882352,-23.049301361134358,-7.2395685457699965,3.8439861889140823
2002-03-16,2.9933765946785362,-22.71537482089385,-8.966192005317353,4.302169646876365
2002-03-17,2.0405062866510657,-21.782537779666004,-9.707387856502628,3.8441453841481183
2002-03-18,2.4428478536769647,-22.071825465274124,-11.563093994060782,3.4058662018290273
2002-03-19,3.2979490026620555,-23.141406816454708,-8.056686153151437,2.4613153536983354
2002-03-20,2.078996822223635,-22.488729681465912,-9.682200043834145,2.305045280751667
2002-03-21,1.4867289383658555,-23.473479161181118,-8.436280850563499,1.7453288685347799
2002-03-22,2.665986721224077,-22.540985583192956,-7.883780564786549,0.984101260935668
2002-03-23,2.654114984381115,-21.68717425532487,-8.649900266888451,1.8827742249829105
2002-03-24,2.965739739265057,-22.318549754955516,-8.512654923423495,1.108080247779799
2002-03-25,2.546075337770156,-22.29853126412629,-7.75858243763054,-0.10238812795731222
2002-03-26,2.396058638585201,-22.723831140577964,-7.362865719318292,0.23047754597561204
2002-03-27,2.3169390096225713,-21.360838977155407,-7.071682815650378,0.5349575225251346
2002-03-28,3.3786887270977264,-21.954692930306994,-5.339158066678492,0.9030068525558659
2002-03-29,2.9207636183554317,-21.164677580973233,-5.273909307201354,0.661747548579415
2002-03-30,1.66575891116451,-22.04892993657332,-5.953616654594765,2.7626783933436574
2002-03-31,-0.33948290166578765,-21.603500018848447,-3.731087933568664,3.3607492735800704
2002-04-01,-1.5347368889320183,-21.053745553946637,-4.987940324473691,4.631792062200775
2002-04-02,0.16963631950707247,-21.549137688256234,-6.817786240358665,5.909671037232991
2002-04-03,0.5719717214764903,-22.34407759577996,-5.996820305509076,7.764182581735889
2002-04-04,0.4437934091474559,-22.368978125914552,-6.33504507982087,7.566614593319218
2002-04-05,-0.3574369746735522,-21.97462113953029,-6.707241089463886,8.26292261530319
2002-04-06,0.24125122790016829,-22.78812047594843,-7.2068042636567515,8.789638561288978
2002-04-07,0.7797936514046585,-23.056977071536448,-4.531790968245904,9.073333409200073
2002-04-08,0.5546488403239728,-22.60056435552342,-4.79389528848133,10.628983651808499
2002-04-09,0.46162439875367933,-21.605392559141773,-4.309878507153721,10.989798144313818
2002-04-10,0.5523339025137219,-21.665866901254514,-2.899677195174905,11.144706394546153
2002-04-11,0.01401020915820872,-21.347109823170708,-3.877737964719212,12.170326485467248
2002-04-12,-0.30451488388353853,-21.644067494545148,-6.25715233397524,12.803209430904293
2002-04-13,0.2469751304884803,-20.3745500243326,-6.126375577325853,12.688081507009015
2002-04-14,1.646834794386716,-19.973142408461452,-5.44843840452839,12.659370326492851
2002-04-15,0.4207416140696665,-19.905412080522254,-6.841884026359472,12.479515353092227
2002-04-16,-0.4147757100230912,-20.84635905972445,-5.7254341771560355,13.91188315279404
2002-04-17,-1.3162123898041809,-20.525071326679754,-5.948049964469437,15.382230761836244
2002-04-18,-1.6088898105012155,-20.511372358972732,-6.172218899393406,15.613008641019567
2002-04-19,-1.8929550618154145,-20.600855992458722,-6.003782895442578,15.876014098222663
2002-04-20,-3.335800905158564,-18.67193064258603,-5.769409197943303,15.651687594750241
2002-04-21,-3.3112837087319296,-17.228412418717785,-4.855448218609195,15.013380011609536
2002-04-22,-3.4154338677626517,-16.738235161171158,-3.140049573546574,15.725960330195294
2002-04-23,-2.913808573177315,-17.044535192023215,-1.9856168878581661,14.203797390885494
2002-04-24,-3.270479312182274,-16.70331099589456,-1.829258447782205,12.612261089466353
2002-04-25,-3.15224630833749,-16.05494528613311,-1.4520550892238042,13.905965557160743
2002-04-26,-3.6350347822349662,-16.033162994512164,-1.2992630768006703,13.706870727459902
2002-04-27,-5.624912454136182,-17.835729804779906,1.4813453720522418,12.986415926697793
2002-04-28,-6.320898489727101,-17.012514882409263,1.2992669710393812,11.272503941508852
2002-04-29,-6.29143014760843,-17.137624133983067,0.1794180997267103,12.496687360846346
2002-04-30,-5.8318239135049375,-17.38204675203118,-1.0866533375807899,13.806681084018294
2002-05-01,-5.096586195219968,-16.440284458259168,-0.40054556101689576,14.33223875599782
2002-05-02,-5.357135392182694,-18.022616191614986,-0.12325443202640424,13.439378894265353
2002-05-03,-4.01609629035503,-17.97771589180594,0.23951860668785546,13.354528988482894
2002-05-04,-5.139697858499189,-18.85273770759365,0.4827397765720681,12.705569762658406
2002-05-05,-4.83575982706887,-18.496227072754188,-0.369600401036998,13.172518156748914
2002-05-06,-4.621780151554829,-17.884105620196276,0.37915047819217274,13.395096668141466
2002-05-07,-5.269245936003305,-19.170907757769665,1.020593277277093,14.563113502849747
2002-05-08,-3.2150328246824365,-19.499477268755655,2.47523757956931,14.552267529366649
2002-05-09,-2.9310552631317046,-21.501721845440983,2.7115705867774724,15.548830625132016
2002-05-10,-3.842516042753705,-21.265794680212668,0.8569310126057346,15.469012327212095
2002-05-11,-2.890647825807288,-20.421062327650596,1.0108497608651577,15.066790981411788
2002-05-12,-4.726687114706878,-21.489102302937212,0.5510506079971553,16.04364410973886
2002-05-13,-5.1467031931448,-20.93651933194175,0.4466940546795132,16.132721736789396
2002-05-14,-6.488283145256931,-21.714770563698544,1.2073259541465946,16.35562508424472
2002-05-15,-7.3895300228348235,-21.554967739327367,-0.1464001343083643,16.16703860787646
2002-05-16,-7.718535672392815,-23.771774478659264,-2.058278088066903,17.54795908083107
2002-05-17,-6.5588289331476535,-23.707053803482797,-1.2221165867006523,18.553166288175273
2002-05-18,-5.773595006237222,-24.812442884660342,-0.1645060042958839,19.22550339970095
2002-05-19,-5.868715241558731,-24.53149743038342,-1.3665804834631663,18.46534272295687
2002-05-20,-6.02286275087353,-26.141359262997685,-0.17543147663752734,19.219844621093632
2002-05-21,-5.9824351092676835,-26.05191860937484,0.4514081703760148,21.30865681942387
2002-05-22,-6.457719832203091,-25.627945840573375,3.008101127626158,20.91366844403559
2002-05-23,-6.579078491136708,-26.63407950094173,3.9571940411684836,21.00837336632673
2002-05-24,-5.452714190576419,-25.500059992631382,2.8235112902976733,21.95679633859358
2002-05-25,-5.39463471659169,-25.802714510403554,2.5965222308791245,22.62469912311288
2002-05-26,-5.30240696364136,-26.379644257249083,1.7679182607302628,23.4460407924975
2002-05-27,-5.26360006473037,-26.633986196236563,-0.9381496432826404,22.982248312693674
2002-05-28,-6.319072935338836,-26.174353954684893,-0.39148830430253856,22.092777396130472
2002-05-29,-6.927575123501654,-25.254439640068853,0.6587279729260478,21.774315526331897
2002-05-30,-7.334264575023358,-25.005422756797124,1.9309522264573051,22.154662136555533
2002-05-31,-7.91288284772486,-24.60883619678679,0.6310801120188474,21.096609949038392
2002-06-01,-7.2537241812194955,-25.111939932141155,0.4427696306943194,19.95627577456952
2002-06-02,-7.7362890372473165,-25.316165205481237,0.21744701490798654,18.620959349471867
2002-06-03,-7.104914432859851,-25.061352080997242,0.3726293285591479,18.959075740595974
2002-06-04,-5.791999042835285,-25.884285952513558,-0.14783042241271194,18.54297167346458
2002-06-05,-5.994149186078251,-26.81168504660622,1.1370997084786953,17.038879983698173
2002-06-06,-5.428546484218684,-29.145034666600647,1.1115235345763115,15.638828229201774
2002-06-07,-4.675730208960869,-28.79903093745539,1.6526200160383506,14.433897097948629
2002-06-08,-5.330703770768495,-26.775417201558838,2.810763177944853,14.247190976297265
2002-06-09,-4.303973208055629,-25.68864217988008,0.7171905372650595,14.090547544770644
2002-06-10,-4.004456395048482,-25.90615494595244,-0.5088850409176382,14.74141952585416
2002-06-11,-4.719765365056949,-25.53311519711735,-0.31470948332191073,13.781736385430888
2002-06-12,-5.195336757384594,-25.837553853887478,0.323398528847744,13.307687482835275
2002-06-13,-4.861955136265722,-25.57043464344854,0.5314853671410271,12.684362088242095
2002-06-14,-3.7321751775325644,-25.49228013778201,1.478140755012204,14.161364617159109
2002-06-15,-2.158159229307684,-26.397564255095023,0.9843891871682091,12.954197023329417
2002-06-16,-1.7634600508913865,-25.856923849270927,-0.06252295631136295,14.017433419357957
2002-06-17,-2.380696758117055,-24.969807201606034,0.2571231960432448,15.177790387461707
2002-06-18,-2.636125467311391,-24.314453244695517,-0.30961452153467145,13.655754956040866
2002-06-19,-1.617108404011711,-25.913879801269413,-1.9906481016257258,15.7662765080022
2002-06-20,-0.863160924550025,-26.68337338022963,-3.3922636172723903,16.650238196012634
2002-06-21,-1.1182534009421263,-27.644823193208634,-3.3180285603780595,15.937382771984732
2002-06-22,-1.3484114684567665,-28.295607750596286,-3.121797182878143,16.00346743023863
2002-06-23,-1.504521506765644,-28.213471635644595,-1.9711935296388354,16.85946941371259
2002-06-24,-2.1228404381853405,-28.915447589763453,-2.2156583513630186,17.205824347364146
2002-06-25,-0.689919367547726,-29.075541522328475,-0.8689435650268933,18.014208518741587
2002-06-26,-0.013444231564802789,-28.36637276969382,-1.6163587447399115,18.112207160698507
2002-06-27,1.2536575434504624,-27.439043121346295,-1.6293060204363385,17.111662712656482
2002-06-28,-0.7644749280848102,-25.456696611369203,-1.3271493723219243,17.395557191149724
2002-06-29,-0.9877439099398411,-25.964788944191625,-1.2087992133778676,17.403963376452943
2002-06-30,-0.8504495042885404,-28.23349125150432,0.1734975637952858,19.361812949634867
2002-07-01,-0.8966449549744003,-26.939618029817293,0.4034256847372507,20.611152915626622
2002-07-02,-1.7238192157326522,-27.608410468673107,0.3183607333882207,21.675247917067594
2002-07-03,-0.12217287520131426,-27.739155614733885,1.1481547311658882,21.276336212786727
2002-07-04,-2.111522464877229,-28.329909367913746,0.777358409619467,21.04787335909602
2002-07-05,-2.4652681984075056,-27.268254709730655,1.1203493982265162,21.88401092716516
2002-07-06,-2.7566520859298818,-27.470536899296597,0.3672917899227943,21.3373236456944
2002-07-07,-1.6432755301438802,-27.036381759329156,0.5411957697504879,22.277365004933678
2002-07-08,-0.4607454308400185,-27.464468934325232,0.44819873459737936,22.40667013470591
2002-07-09,-0.9803949678100262,-26.96806505725903,1.30004790292907,20.95157786073302
2002-07-10,-2.28054949558281,-27.099116816834606,0.03318341445340689,21.965815716424988
2002-07-11,-0.39566697275196017,-26.35554310636308,1.4585209442207139,22.006987532202473
2002-07-12,-0.6215843492010182,-27.86078594976677,0.20004707241283914,22.456830873635283
2002-07-13,-1.8234234828745173,-27.9312298169408,0.0674279410293104,21.320162426460946
2002-07-14,-2.4061084487912687,-27.955267730440852,0.4291834260913907,21.541376827080324
2002-07-15,-2.292240858650679,-27.84994298568979,2.1429080788923303,22.84626087571048
2002-07-16,-2.8420063274399223,-30.384756295137976,1.9914382476583612,21.705658647205905
2002-07-17,-0.6789031421390441,-31.580242624693042,2.765879248895358,21.140032177899336
2002-07-18,-3.4576965084727136,-31.23177930933842,3.725560968394579,22.40448680819015
2002-07-19,-2.6590434076062746,-31.02746012135999,2.303025375846702,23.0159168300548
2002-07-20,-1.4857053162816847,-31.451538970137022,0.9761569054065227,23.04188947034253
2002-07-21,-1.7767922221325243,-30.935034745486742,2.919812614774221,21.26519613294392
2002-07-22,-1.8827510435628547,-31.235715220627846,3.4593703385059764,21.393755044990264
2002-07-23,-2.4008947601176662,-30.453782706269756,3.8210447237253287,21.27984295717914
2002-07-24,-2.109530806461553,-31.30921044520387,4.834473580571631,21.6964869515497
2002-07-25,-1.808008354885895,-31.414317922567534,4.62791508322369,22.065494864651882
2002-07-26,-0.27005335131704844,-30.7498235729173,4.9425636411671565,21.57500002275545
2002-07-27,0.465711957865101,-31.304836805048843,5.9035367307700035,20.621182871542064
2002-07-28,0.16126532491003087,-31.820288171467816,5.3017627376243235,21.76507701286734
2002-07-29,0.10580477529909499,-30.847528122598092,4.500046963006096,21.39749679686003
2002-07-30,0.2439967967137326,-29.89795788045143,6.843265512824337,20.99626904660764
2002-07-31,1.7915882450204412,-29.737869797962603,6.469769989509617,20.29676554415211
2002-08-01,1.1580340344368425,-28.935546444460773,6.407717211537284,20.369917958135307
2002-08-02,2.887063949813848,-28.58289881695599,6.814467189452505,20.742815435097903
2002-08-03,2.8778998814652406,-28.074656061953437,6.348051918414157,19.714253800467034
2002-08-04,2.5591977132150094,-27.675679968274014,4.164787884698702,20.532277111636567
2002-08-05,1.283634499280544,-27.612584168864867,4.639766073186129,20.632522540709715
2002-08-06,0.5047031346520066,-28.00614798086459,5.510606317737566,19.38363731080062
2002-08-07,0.23250237844573707,-28.004346913264847,5.362643493239809,20.054782955124384
2002-08-08,-0.6368708213228493,-27.301465336799215,4.972913714334716,19.178041267278175
2002-08-09,0.8428688730379656,-28.6216278570521,4.0838137065882485,20.816241632041315
2002-08-10,-1.1698898835205305,-28.280620887274036,4.2781973499186,20.530067918701658
2002-08-11,-0.3342069343605375,-28.13311976368382,3.8522626091534082,21.635947938621552
2002-08-12,0.06503239938423788,-27.666228260208733,3.0855049337565728,20.192640914375836
2002-08-13,0.07768645489502295,-26.413662393158102,2.9538861176899593,20.726559931130904
2002-08-14,-0.07773460677390932,-26.18326137967476,1.9916085873187774,19.013852125138882
2002-08-15,-0.6053628421590438,-27.376733258020455,2.2076741306230634,18.829847869554968
2002-08-16,0.3752236704765134,-27.38089411261452,4.093903836881263,18.54315325296548
2002-08-17,0.5240112450536334,-27.21371055075105,3.398959382837565,18.015384674438714
2002-08-18,-1.6204145539543482,-29.038659733263096,3.802493682306414,19.71827015499885
2002-08-19,-2.1620083620511577,-28.299105170514828,3.989731717443569,19.618733288795383
2002-08-20,-3.914474454011599,-26.747619039379046,3.716735359350429,17.775027566820956
2002-08-21,-3.37858805395814,-24.889196415503765,4.727018952373458,16.9656570474064
2002-08-22,-2.1947504798647763,-23.06956453808899,3.498848051300122,16.442575705609894
2002-08-23,-3.475274522537913,-24.232671868165895,4.20940649893193,16.26571616220935
2002-08-24,-2.6736706380957047,-22.410988519530086,5.361023197557942,17.20021837454929
2002-08-25,-3.2891912380869477,-20.97353092724358,6.287458576423455,17.30355368521402
2002-08-26,-1.833030875737258,-20.343400464327743,4.601301318514597,16.123861005084674
2002-08-27,-2.072623724771004,-21.416527562473593,6.295737107219951,18.16671314139579
2002-08-28,-0.9115337011801428,-22.33904131017867,7.074253984227532,16.55696775590948
2002-08-29,0.043054896884371585,-21.366201789798914,6.618703838655578,15.630026641865225
2002-08-30,1.326481101659613,-21.22963603036196,5.354369920554326,16.202058285782677
2002-08-31,1.6161192289668134,-21.453608067330148,4.136313294548204,15.649885005960279
2002-09-01,1.5033917678246544,-22.170694920438677,3.5852688590909265,14.84070913901821
2002-09-02,2.011514770109721,-23.83466878066326,2.38047816540245,15.299960891720554
2002-09-03,1.5209341255970497,-22.20579677491907,2.638381273418219,15.860724972476822
2002-09-04,1.826522295776813,-23.331465827028712,2.208254390400244,14.566495028760576
2002-09-05,2.4879681781655685,-24.277482024451658,1.405568258417766,14.633790502202359
2002-09-06,2.0860566942139953,-25.660744290105104,1.5218665298292282,15.15472188915061
2002-09-07,2.251946797969184,-24.672911450471798,0.6218660212809596,15.449586848350663
2002-09-08,2.7013674080391863,-24.323334588981336,0.3294030452444862,13.384587805585017
2002-09-09,2.4198643138450637,-25.279730827653452,1.2858187020848144,14.465076217496524
2002-09-10,4.096478033313733,-24.766130825659573,0.41094192583680333,16.107525687688465
2002-09-11,4.465476964340762,-24.887534659221213,0.44830916076721805,15.884332750353096
2002-09-12,5.054863715327252,-24.109264236575733,-1.8987156740712499,16.231646406850977
2002-09-13,3.7795488273681648,-23.960666873447448,-1.0910517950613325,14.289444611722448
2002-09-14,2.718560626905991,-23.672513212383556,-1.6689513547168264,15.707974069010232
2002-09-15,1.4530631266729066,-23.83425185080108,-2.0242532290921824,15.723317073505719
2002-09-16,1.8963379662348234,-24.708589152506683,-1.0466860350035851,16.53668526896572
2002-09-17,1.5276396932821472,-23.16609050429441,-2.8948169396015615,15.83665634921242
2002-09-18,1.8164086998729287,-24.39022692567332,-2.4636465076406147,16.2226983703186
2002-09-19,3.0605991386812046,-24.801382775728882,-2.440395749893781,16.2115626078036
